1.254767055175071	-1.2320523268880805
1.2533291467495256	-1.2336682790611804
1.2530620406597246	-1.233335440516224
1.2507878728937352	-1.2329163255815743
1.2511901047069445	-1.2331872826825878
1.251123011121919	-1.2341878293835258
1.2513965598264638	-1.2335926303556082
1.2508662503100625	-1.232135566188851
1.2497053649357708	-1.233008601115337
1.2502207262593075	-1.2326711150040133
1.2501594561276297	-1.2327135364461155
1.2492164610861174	-1.232863818769781
1.249320701168632	-1.232778684031569
1.2486653157801015	-1.2318981617750207
1.2495604471657609	-1.231075875569539
1.248518614114036	-1.2324421335671636
1.2510674493582759	-1.2295889636707376
1.2504879058225788	-1.2313265668821167
1.2491986268047763	-1.2298179610640414
1.2492996043046452	-1.2300025642754708
1.2483442871360186	-1.230165016383355
1.2501729755028548	-1.2291033678911227
1.250369575556429	-1.2293097157959605
1.2487067952388904	-1.2286304433679358
1.2485054091767527	-1.2284751438912875
1.2492673765717544	-1.2297408287196459
1.247095488860957	-1.2286701238637217
1.2476983571409674	-1.2290657149612971
1.2489195176226102	-1.2291532818987092
1.2349931434075465	-1.2305010736218231
