-0.410860859189202	-0.32043797265987306	-0.8535296480286675
-0.41137769991134876	-0.31985435836742243	-0.8534996060040172
-0.4111848304605603	-0.3193906573417027	-0.8537661525277019
-0.4114292672746341	-0.31909310942527885	-0.8537596532673377
-0.41131140826488577	-0.3184904361487418	-0.8540414319650661
-0.4112584416362058	-0.3185623984274661	-0.8540401000486452
-0.4117578158319341	-0.3183670848877562	-0.8538722974551799
-0.4116914707736461	-0.31914965566041054	-0.8536121075664717
-0.41191247864124303	-0.3191132309973008	-0.8535191009825678
-0.4123062429495984	-0.3192312258770782	-0.8532848214106499
-0.4118969761465097	-0.3191473671080269	-0.8535138189328723
-0.41234386364321945	-0.3198526237795655	-0.8530339015403254
-0.412118731035312	-0.3204452793064258	-0.8529202626858333
-0.41241050807877355	-0.3201442967136507	-0.8528922570336361
-0.4118632429812552	-0.32064761027652217	-0.8529676307486229
-0.4124583877083594	-0.3204225396991136	-0.8527646067126559
-0.41323294260702614	-0.3208357749073755	-0.8522340879617067
-0.41256665010060695	-0.32101836291370817	-0.8524881054284371
-0.413778555935116	-0.32068520800203504	-0.8520259996132404
-0.4136328889032497	-0.32112153955229517	-0.8519323858459167
-0.4126182709616476	-0.3218125978961436	-0.8521636077091977
-0.41216523143931444	-0.3221959788014079	-0.852237979226917
-0.4125179459423282	-0.3232936896127544	-0.8516514160923437
-0.4128941375978415	-0.32296178190676095	-0.8515950437649015
-0.41296427454363827	-0.3232059461727208	-0.8514683930183451
-0.41388323995315196	-0.3227631847541814	-0.8511901022998446
-0.41401410770308716	-0.32257182164318143	-0.8511990005307902
-0.41374959600850464	-0.32227561652857883	-0.8514397798986865
-0.41442597926864283	-0.32152190490884025	-0.8513957789248294
-0.4140506687147745	-0.3213558920494821	-0.8516410243652719
