0.7468	0.530343	2.0942
0.742197	0.532933	2.0909
0.754124	0.538016	2.1245
0.742197	0.529507	2.0909
0.746918	0.532875	2.1042
0.741026	0.528671	2.0876
0.74454	0.531178	2.0975
0.749296	0.534572	2.1109
0.752917	0.537155	2.1211
0.75518	0.536294	2.1177
0.75518	0.539764	2.1177
0.745747	0.532039	2.1009
0.749296	0.534572	2.1109
0.750503	0.535433	2.1143
0.745747	0.532039	2.1009
0.743368	0.530343	2.0942
0.74454	0.531178	2.0975
0.751578	0.533736	2.1076
0.752755	0.534572	2.1109
0.751578	0.533736	2.1076
0.751578	0.537189	2.1076
0.75171	0.539764	2.1177
0.755366	0.542389	2.128
0.742197	0.532933	2.0909
0.748125	0.537189	2.1076
0.742197	0.532933	2.0909
0.741026	0.532092	2.0876
0.745747	0.535482	2.1009
0.746918	0.532875	2.1042
0.752917	0.537155	2.1211
