-0.164582	0.163564	0.7765
-0.163415	0.164942	0.777
-0.16331	0.164836	0.7765
-0.163037	0.16456	0.7752
-0.163226	0.164751	0.7761
-0.164392	0.163374	0.7756
-0.165367	0.164343	0.7802
-0.16507	0.164048	0.7788
-0.166944	0.164638	0.7816
-0.164879	0.163859	0.7779
-0.165473	0.164449	0.7807
-0.16507	0.165325	0.7788
-0.16352	0.165049	0.7775
-0.16371	0.16524	0.7784
-0.164985	0.163964	0.7784
-0.164688	0.163669	0.777
-0.164985	0.163964	0.7784
-0.164985	0.163964	0.7784
-0.165367	0.165622	0.7802
-0.165282	0.165537	0.7798
-0.164879	0.163859	0.7779
-0.164794	0.165049	0.7775
-0.164985	0.16524	0.7784
-0.165176	0.164154	0.7793
-0.164688	0.163669	0.777
-0.164794	0.163775	0.7775
-0.164392	0.164645	0.7756
-0.164582	0.164836	0.7765
-0.165962	0.164942	0.777
-0.164582	0.166109	0.7765
