0.421033	-0.026633	2.1843
0.425213	-0.027128	2.2249
0.415258	-0.023131	2.1916
0.420147	-0.01977	2.2174
0.418726	-0.019703	2.2099
0.409801	-0.019283	2.1628
0.413875	-0.019475	2.1843
0.417343	-0.019638	2.2026
0.418044	-0.023286	2.2063
0.41539	-0.02294	2.1735
0.422347	-0.023324	2.2099
0.421659	-0.023286	2.2063
0.41594	-0.019572	2.1952
0.417343	-0.019638	2.2026
0.410483	-0.019315	2.1664
0.418726	-0.019703	2.2099
0.415258	-0.01954	2.1916
0.411829	-0.02294	2.1735
0.413193	-0.023016	2.1807
0.419446	-0.023364	2.2137
0.416078	-0.022978	2.1771
0.412511	-0.022978	2.1771
0.414576	-0.019508	2.188
0.418044	-0.023286	2.2063
0.420147	-0.01977	2.2174
0.416642	-0.019605	2.1989
0.416642	-0.019605	2.1989
0.420147	-0.016137	2.2174
0.41594	-0.019572	2.1952
0.41594	-0.019572	2.1952
