0.434945	-0.182286	1.2723
0.43621	-0.182816	1.276
0.435759	-0.181755	1.2686
0.437854	-0.180541	1.2747
0.440843	-0.181773	1.2834
0.438713	-0.182988	1.2772
0.437854	-0.180541	1.2747
0.437442	-0.182457	1.2735
0.439529	-0.182457	1.2735
0.438666	-0.182099	1.271
0.439114	-0.182286	1.2723
0.435759	-0.181755	1.2686
0.436583	-0.184182	1.271
0.437442	-0.184544	1.2735
0.438301	-0.184906	1.276
0.438301	-0.184906	1.276
0.438713	-0.182988	1.2772
0.437442	-0.184544	1.2735
0.439572	-0.185443	1.2797
0.439125	-0.183159	1.2784
0.440391	-0.182816	1.276
0.437442	-0.182457	1.2735
0.43703	-0.182286	1.2723
0.436171	-0.181927	1.2698
0.438301	-0.182816	1.276
0.43703	-0.182286	1.2723
0.438666	-0.182099	1.271
0.440391	-0.182816	1.276
0.439125	-0.183159	1.2784
0.439529	-0.184544	1.2735
