-0.36203	0.112143	1.2319
-0.361001	0.109812	1.2284
-0.358667	0.109713	1.2273
-0.358988	0.109812	1.2284
-0.361001	0.109812	1.2284
-0.361001	0.109812	1.2284
-0.360678	0.109713	1.2273
-0.361354	0.109919	1.2296
-0.360354	0.109615	1.2262
-0.361001	0.111824	1.2284
-0.360678	0.109713	1.2273
-0.360678	0.109713	1.2273
-0.36203	0.112143	1.2319
-0.363029	0.112452	1.2353
-0.362705	0.112352	1.2342
-0.36203	0.112143	1.2319
-0.362009	0.111515	1.225
-0.363368	0.111934	1.2296
-0.362009	0.111515	1.225
-0.360678	0.111724	1.2273
-0.360354	0.111624	1.2262
-0.360354	0.111624	1.2262
-0.360354	0.111624	1.2262
-0.360002	0.111515	1.225
-0.359679	0.111415	1.2239
-0.360354	0.111624	1.2262
-0.360002	0.111515	1.225
-0.361001	0.111824	1.2284
-0.360354	0.111624	1.2262
-0.362364	0.111624	1.2262
