-0.41366639443633213	-0.409595999155706	-0.8130874685971269
-0.4138236200334196	-0.4096782444150058	-0.8129660186966456
-0.41388900698854186	-0.4092836029034571	-0.8131314913889414
-0.41336010196790024	-0.4099100799495371	-0.8130849601713533
-0.4137909732122691	-0.40973553940351626	-0.8129537614389596
-0.4137200349914397	-0.41001708015803345	-0.8128479111281289
-0.4135371855173457	-0.4103674380759008	-0.8127641490379692
-0.41340569001059896	-0.4096714121942035	-0.8131820641760784
-0.4134653753974902	-0.40986250358285475	-0.8130554172405513
-0.4134111539817207	-0.4105674778336594	-0.812727238320957
-0.4136441276033191	-0.4104880379804846	-0.8126488210624693
-0.4140849316791478	-0.4103813337838822	-0.8124782029310309
-0.4138003566695858	-0.4111895386163752	-0.8122145210180474
-0.4142028361268331	-0.4106870486889824	-0.8122636016611978
-0.41367371495047023	-0.4106339375398601	-0.8125600451041064
-0.4122071531757169	-0.4104762115836921	-0.8133846215626842
-0.4114120467798552	-0.4104980866301892	-0.8137760432928485
-0.4119929636617111	-0.41054468990955534	-0.8134585763763925
-0.41217138433754247	-0.4107326880794473	-0.81327326826615
-0.4120302731642802	-0.41062414362508376	-0.8133995738063398
-0.4119386421006319	-0.41075305323256744	-0.8133808974917047
-0.41133527243771834	-0.4104736579930072	-0.8138271743696126
-0.41234135945781153	-0.4098269513688476	-0.8136439474439664
-0.41209204255023313	-0.4105410275725132	-0.8134102366865577
-0.41162085122730235	-0.41088221558083987	-0.8134765391541979
-0.4117434547211298	-0.41053567067071484	-0.8135894484328415
-0.41084969695313067	-0.40991811527454297	-0.814352298015599
-0.4105258745686728	-0.41031503749740095	-0.8143157104668513
-0.4106156094784672	-0.41083811243872953	-0.8140066748008942
-0.4101039200131094	-0.4102015208772321	-0.8145854694627733
